Source,WM/Reuters,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,IMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Publication date,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,31-Dec-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Series ID,FXRUSD,FXRTWI,FXRCR,FXRJY,FXREUR,FXRSKW,FXRUKPS,FXRSD,FXRIRE,FXRTB,FXRNZD,FXRNTD,FXRMR,FXRIR,FXRVD,FXRUAED,FXRPNGK,FXRHKD,FXRCD,FXRSARD,FXRSARY,FXRSF,FXRSK,FXRPHP,FXRSDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Apr-2013,1.0553,80.2,6.5329,105.00,0.8048,1191.75,0.6855,1.3058,57.43,30.65,1.2241,31.60,3.1981,10248,22003,3.8756,2.2646,8.1911,1.0664,9.3916,3.9576,0.9811,6.6937,,0.7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Apr-2013,1.0445,79.3,6.4626,102.41,0.7989,1170.52,0.6816,1.2916,57.09,30.36,1.2281,31.26,3.1742,10146,21788,3.8359,2.2414,8.1074,1.0640,9.4193,3.9171,0.9724,6.6705,,0.6939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Apr-2013,1.0362,78.5,6.4084,100.85,0.7925,1155.52,0.6771,1.2818,56.34,30.13,1.2221,30.97,3.1516,10072,21677,3.8054,2.2236,8.0432,1.0600,9.5012,3.8860,0.9633,6.6471,,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Apr-2013,1.0356,78.4,6.3937,101.80,0.7860,1158.27,0.6747,1.2768,55.88,29.98,1.2225,30.93,3.1353,10056,21649,3.8032,2.2223,8.0385,1.0592,9.4592,3.8837,0.9560,6.5918,,0.6868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Apr-2013,1.0305,78.2,6.3687,101.01,0.7897,1157.92,0.6756,1.2736,55.80,29.63,1.2191,30.80,3.1271,10019,21535,3.7845,2.2114,7.9998,1.0571,9.4709,3.8646,0.9599,6.7069,,0.6831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Apr-2013,1.0336,78.4,6.3883,101.85,0.7910,1153.76,0.6758,1.2770,55.79,29.71,1.2233,30.81,3.1390,10036,21600,3.7959,2.2180,8.0238,1.0585,9.4587,3.8762,0.9627,6.7455,,0.6869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-2013,1.0289,78.3,6.3592,102.64,0.7872,1151.24,0.6752,1.2741,55.68,29.51,1.2192,30.67,3.1309,9995,21530,3.7786,2.2079,7.9881,1.0553,9.4853,3.8586,0.9593,6.7123,,0.6832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Apr-2013,1.0236,77.8,6.3229,101.07,0.7845,1147.35,0.6707,1.2699,55.62,29.46,1.2197,30.52,3.1271,9956,21419,3.7592,2.1966,7.9471,1.0512,9.4744,3.8387,0.9569,6.7011,,0.6815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Apr-2013,1.0254,78.0,6.3346,101.99,0.7885,1146.04,0.6724,1.2722,55.77,29.60,1.2142,30.53,3.1295,9970,21456,3.7658,2.2004,7.9616,1.0522,9.4218,3.8455,0.9688,6.8109,,0.6831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Apr-2013,1.0309,78.2,6.3555,101.60,0.7918,1146.31,0.6672,1.2757,55.92,30.23,1.2103,30.52,3.1309,10021,21577,3.7860,2.2146,8.0034,1.0513,9.3758,3.8662,0.9728,6.8047,,0.6843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Apr-2013,1.0312,78.0,6.3573,100.67,0.7904,1141.80,0.6646,1.2737,56.02,30.23,1.2106,30.49,3.1245,10026,21490,3.7871,2.2153,8.0052,1.0475,9.3746,3.8673,0.9713,6.7635,,0.6855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Apr-2013,1.0368,78.4,6.3919,101.39,0.7908,1142.04,0.6690,1.2787,56.22,30.47,1.2102,30.54,3.1415,10081,21607,3.8076,2.2273,8.0465,1.0484,9.3053,3.8882,0.9705,6.7863,,0.6870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-May-2013,1.0367,78.2,6.3913,100.90,0.7872,1142.04,0.6668,1.2766,55.78,30.34,1.2084,30.59,3.1542,10088,21605,3.8073,2.2295,8.0450,1.0431,9.3274,3.8879,0.9634,6.7211,,0.6870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2013,1.0231,77.2,6.2966,99.48,0.7765,1127.10,0.6579,1.2624,54.98,30.11,1.2056,30.24,3.1251,9952,21419,3.7573,2.2026,7.9382,1.0316,9.2565,3.8369,0.9492,6.6251,,0.6753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-May-2013,1.0271,77.7,6.3227,100.66,0.7857,1126.78,0.6614,1.2677,55.42,30.43,1.2042,30.33,3.1275,10005,21502,3.7720,2.2112,7.9701,1.0392,9.1778,3.8518,0.9602,6.7113,,0.6784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-May-2013,1.0290,77.8,6.3381,101.97,0.7844,1126.14,0.6604,1.2667,55.49,30.43,1.2036,30.37,3.0597,10015,21542,3.7790,2.2153,7.9841,1.0365,9.1853,3.8591,0.9624,6.6936,,0.6810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-May-2013,1.0193,77.1,6.2771,100.94,0.7787,1112.51,0.6556,1.2552,55.29,30.25,1.1995,30.10,3.0314,9929,21339,3.7434,2.1944,7.9107,1.0268,9.1705,3.8226,0.9550,6.6669,,0.6764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-May-2013,1.0187,77.1,6.2568,100.83,0.7780,1106.66,0.6583,1.2546,55.16,30.14,1.2145,29.99,3.0332,9914,21326,3.7412,2.1931,7.9062,1.0242,9.2220,3.8204,0.9569,6.6445,,0.6750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-May-2013,1.0237,77.3,6.2794,101.03,0.7782,1117.27,0.6588,1.2575,55.55,30.23,1.2100,30.10,3.0424,9961,21436,3.7595,2.2063,7.9442,1.0263,9.2144,3.8392,0.9574,6.6559,,0.6781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-May-2013,1.0071,76.6,6.1844,101.72,0.7721,1113.95,0.6522,1.2456,54.88,29.93,1.2048,29.81,3.0122,9803,21089,3.6986,2.1705,7.8154,1.0155,9.1017,3.7769,0.9554,6.5966,,0.6662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-May-2013,0.9996,76.3,6.1443,101.57,0.7699,1111.26,0.6507,1.2397,54.85,29.63,1.2030,29.81,2.9983,9738,20932,3.6710,2.1543,7.7579,1.0118,9.1305,3.7489,0.9571,6.6062,,0.6664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-May-2013,0.9989,76.1,6.1361,101.27,0.7680,1105.23,0.6521,1.2366,54.56,29.60,1.2036,29.76,2.9837,9728,20917,3.6685,2.1528,7.7526,1.0091,9.1281,3.7463,0.9531,6.5841,,0.6664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-May-2013,0.9892,75.7,6.0797,101.13,0.7663,1102.56,0.6496,1.2303,54.15,29.40,1.2046,29.54,2.9661,9641,20714,3.6328,2.1342,7.6774,1.0079,9.1402,3.7098,0.9553,6.6023,,0.6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-May-2013,0.9861,75.5,6.0634,100.97,0.7664,1100.93,0.6480,1.2316,53.98,29.29,1.1980,29.53,2.9696,9620,20649,3.6215,2.1275,7.6542,1.0024,9.1298,3.6981,0.9539,6.5847,,0.6617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-May-2013,0.9760,74.8,5.9933,99.87,0.7589,1090.91,0.6402,1.2261,53.55,29.08,1.2021,29.25,2.9465,9529,20481,3.5844,2.1057,7.5765,0.9974,9.1313,3.6602,0.9443,6.5171,,0.6546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-May-2013,0.9771,75.0,6.0007,100.38,0.7609,1091.23,0.6432,1.2265,53.76,29.19,1.2027,29.24,2.9518,9535,20509,3.5884,2.1081,7.5849,1.0044,9.1844,3.6644,0.9487,6.5413,,0.6551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-May-2013,0.9826,75.3,6.0251,100.74,0.7623,1091.37,0.6443,1.2327,54.09,29.20,1.1989,29.29,2.9586,9595,20635,3.6086,2.1200,7.6268,1.0074,9.2731,3.6850,0.9513,6.5283,,0.6591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-May-2013,0.9770,74.9,5.9923,100.25,0.7568,1088.16,0.6452,1.2303,54.15,29.10,1.1998,29.10,2.9496,9541,20488,3.5880,2.1079,7.5827,1.0044,9.3599,3.6640,0.9488,6.4682,,0.6557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-May-2013,0.9614,74.0,5.8992,98.18,0.7488,1085.08,0.6396,1.2205,53.77,28.91,1.1998,28.79,2.9284,9396,20189,3.5307,2.0742,7.4633,0.9984,9.3112,3.6054,0.9388,6.4097,,0.6443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-May-2013,0.9686,74.3,5.9371,98.54,0.7490,1091.66,0.6411,1.2258,53.88,29.05,1.1961,28.99,2.9392,9466,20341,3.5572,2.0898,7.5194,0.9998,9.2475,3.6324,0.9377,6.4361,,0.6493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-May-2013,0.9633,73.8,5.8999,97.32,0.7449,1081.16,0.6366,1.2145,53.58,28.78,1.1907,28.76,2.9178,9438,20229,3.5377,2.0783,7.4783,0.9948,9.2452,3.6126,0.9274,6.3982,,0.6443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2013,0.9649,74.1,5.9074,98.34,0.7465,1087.30,0.6386,1.2200,53.79,28.87,1.1918,28.85,2.9318,9451,20261,3.5436,2.0840,7.4912,0.9981,9.2952,3.6186,0.9329,6.4109,,0.6453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-May-2013,0.9539,73.5,5.8486,97.54,0.7424,1080.72,0.6351,1.2116,53.65,28.81,1.1832,28.60,2.9247,9362,20040,3.5032,2.0603,7.4055,0.9939,9.3722,3.5774,0.9326,6.4035,,0.6388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-May-2013,0.9674,74.2,5.9300,97.49,0.7456,1090.79,0.6378,1.2221,54.25,29.19,1.1927,28.99,2.9660,9493,20328,3.5528,2.0894,7.5105,1.0011,9.4641,3.6280,0.9276,6.4134,,0.6476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-May-2013,0.9649,74.0,5.9230,97.34,0.7403,1090.00,0.6341,1.2168,54.54,29.13,1.1933,28.90,2.9791,9459,20275,3.5436,2.0840,7.4911,0.9948,9.7320,3.6186,0.9213,6.3418,,0.6446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Jun-2013,0.9635,73.9,5.9084,96.69,0.7404,1086.92,0.6330,1.2134,54.51,29.31,1.2091,28.84,2.9758,9455,20241,3.5385,2.0855,7.4798,0.9987,9.7086,3.6133,0.9209,6.3731,,0.6428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Jun-2013,0.9733,74.4,5.9639,97.19,0.7449,1092.33,0.6353,1.2192,55.14,29.60,1.2074,29.10,3.0099,9536,20467,3.5744,2.1067,7.5554,1.0018,9.5919,3.6503,0.9234,6.3678,,0.6487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Jun-2013,0.9617,73.5,5.8928,95.77,0.7348,1073.16,0.6273,1.2004,54.28,29.32,1.1966,28.68,2.9606,9432,20213,3.5318,2.0816,7.4633,0.9941,9.4135,3.6067,0.9101,6.3063,,0.6393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Jun-2013,0.9443,72.2,5.7908,93.64,0.7207,1056.58,0.6131,1.1798,53.68,28.88,1.1935,28.13,2.9169,9248,19843,3.4679,2.0439,7.3290,0.9778,9.4990,3.5414,0.8898,6.2182,,0.6277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Jun-2013,0.9504,72.2,5.8330,91.99,0.7172,1061.64,0.6095,1.1823,53.94,29.15,1.1922,28.24,2.9386,9307,19976,3.4903,2.0571,7.3768,0.9755,9.4268,3.5643,0.8825,6.2173,,0.6301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Jun-2013,0.9407,72.0,5.7698,92.35,0.7092,1066.71,0.6036,1.1858,55.38,29.08,1.1941,28.15,2.9651,9245,19781,3.4547,2.0361,7.3031,0.9587,9.6521,3.5279,0.8779,6.1817,,0.6212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jun-2013,0.9418,71.9,5.7765,91.18,0.7083,1067.62,0.6023,1.1836,54.94,29.36,1.1968,28.13,2.9671,9280,19811,3.4588,2.0385,7.3121,0.9620,9.5569,3.5320,0.8720,6.1767,,0.6203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Jun-2013,0.9463,71.9,5.8103,89.27,0.7084,1073.44,0.6034,1.1903,55.34,29.30,1.1942,28.33,2.9790,9359,19906,3.4753,2.0483,7.3484,0.9670,9.5719,3.5489,0.8679,6.1654,,0.6223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jun-2013,0.9581,72.6,5.8766,90.97,0.7175,1079.20,0.6099,1.1996,55.40,29.30,1.1900,28.63,2.9921,9469,20123,3.5186,2.0783,7.4383,0.9757,9.4579,3.5931,0.8840,6.2202,,0.6278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jun-2013,0.9625,73.0,5.8956,91.27,0.7221,1084.02,0.6132,1.2071,55.59,29.56,1.1899,28.75,3.0155,9512,20230,3.5348,2.0879,7.4698,0.9772,9.6007,3.6098,0.8889,6.2066,,0.6314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jun-2013,0.9514,72.3,5.8333,90.24,0.7127,1076.08,0.6065,1.1982,55.50,29.25,1.1903,28.47,2.9983,9460,20014,3.4940,2.0638,7.3816,0.9687,9.4870,3.5681,0.8787,6.1634,,0.6234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Jun-2013,0.9485,72.1,5.8143,90.37,0.7083,1072.36,0.6064,1.1944,55.71,29.26,1.1861,28.35,2.9996,9398,19953,3.4834,2.0620,7.3572,0.9697,9.4916,3.5573,0.8729,6.1139,,0.6215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jun-2013,0.9240,70.8,5.6611,89.62,0.6972,1058.67,0.5982,1.1750,55.17,28.67,1.1780,27.74,2.9594,9175,19437,3.3934,2.0087,7.1669,0.9511,9.4451,3.4653,0.8594,5.9875,,0.6050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jun-2013,0.9233,70.9,5.6627,90.22,0.6974,1065.86,0.5959,1.1761,54.82,28.76,1.1871,27.75,2.9615,9173,19423,3.3908,2.0159,7.1611,0.9584,9.4221,3.4627,0.8555,6.0433,,0.6101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jun-2013,0.9202,70.9,5.6492,90.55,0.7025,1068.77,0.5986,1.1767,54.87,28.63,1.1887,27.72,2.9603,9140,19357,3.3794,2.0092,7.1367,0.9660,9.4332,3.4510,0.8617,6.1549,,0.6075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Jun-2013,0.9252,71.2,5.6886,90.25,0.7053,1073.32,0.5990,1.1805,55.29,28.67,1.1947,27.91,2.9713,9196,19463,3.3978,2.0201,7.1760,0.9721,9.2877,3.4699,0.8637,6.2447,,0.6134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jun-2013,0.9269,71.3,5.6980,90.35,0.7090,1070.15,0.6006,1.1787,55.45,28.82,1.1979,27.89,2.9610,9209,19495,3.4040,2.0282,7.1901,0.9724,9.3399,3.4762,0.8692,6.2253,,0.6135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jun-2013,0.9318,71.7,5.7299,91.16,0.7151,1071.34,0.6077,1.1818,56.40,28.98,1.1919,27.97,2.9678,9256,19600,3.4220,2.0389,7.2288,0.9722,9.3867,3.4946,0.8771,6.2679,,0.6191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jun-2013,0.9275,71.4,5.6991,91.64,0.7095,1059.53,0.6072,1.1725,55.36,28.89,1.1871,27.80,2.9383,9208,19668,3.4062,2.0295,7.1946,0.9699,9.2103,3.4784,0.8754,6.2270,,0.6168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-2013,0.9194,70.8,5.6365,91.43,0.7056,1041.08,0.6039,1.1644,54.46,28.53,1.1830,27.55,2.9048,9137,19473,3.3765,2.0118,7.1305,0.9654,9.0753,3.4480,0.8684,6.1544,,0.6113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jul-2013,0.9172,70.7,5.6255,91.55,0.7021,1040.01,0.6030,1.1621,54.50,28.41,1.1776,27.52,2.9080,9113,19435,3.3684,2.0114,7.1133,0.9645,9.1248,3.4399,0.8676,6.1264,,0.6106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Jul-2013,0.9083,70.3,5.5703,91.43,0.7006,1038.87,0.5995,1.1573,54.57,28.22,1.1741,27.30,2.8929,9027,19272,3.3357,1.9963,7.0432,0.9582,9.1028,3.4064,0.8642,6.1139,,0.6051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Jul-2013,0.9120,70.4,5.5872,91.05,0.7016,1038.63,0.5979,1.1597,54.78,28.35,1.1704,27.40,2.9038,9068,19364,3.3493,2.0088,7.0712,0.9586,9.1752,3.4205,0.8641,6.1026,,0.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Jul-2013,0.9138,70.7,5.6021,91.67,0.7086,1043.79,0.6073,1.1662,55.08,28.47,1.1702,27.47,2.9109,9086,19407,3.3559,2.0128,7.0851,0.9619,9.1841,3.4270,0.8755,6.1107,,0.6097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-2013,0.9051,70.4,5.5566,91.54,0.7060,1042.90,0.6082,1.1629,55.27,28.47,1.1715,27.28,2.9076,9010,19193,3.3240,1.9980,7.0191,0.9579,9.2581,3.3944,0.8739,6.1884,,0.6039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Jul-2013,0.9137,70.8,5.6015,92.49,0.7091,1043.22,0.6106,1.1668,54.94,28.65,1.1696,27.48,2.9161,9099,19410,3.3556,2.0170,7.0872,0.9641,9.2603,3.4266,0.8811,6.1911,,0.6137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Jul-2013,0.9189,71.2,5.6371,92.38,0.7183,1043.73,0.6172,1.1729,55.27,28.72,1.1694,27.59,2.9230,9157,19520,3.3747,2.0330,7.1277,0.9663,9.1869,3.4462,0.8931,6.2380,,0.6173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Jul-2013,0.9295,71.3,5.7016,91.68,0.7084,1043.22,0.6137,1.1720,55.38,28.85,1.1680,27.75,2.9340,9279,19736,3.4136,2.0610,7.2096,0.9603,9.1693,3.4861,0.8781,6.1503,,0.6244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jul-2013,0.9170,70.6,5.6321,90.84,0.7014,1031.21,0.6044,1.1573,54.93,28.54,1.1664,27.44,2.9092,9159,19461,3.3677,2.0333,7.1132,0.9507,9.1742,3.4392,0.8694,6.1220,,0.6105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Jul-2013,0.9107,70.1,5.5884,90.40,0.6967,1021.85,0.6026,1.1510,54.68,28.37,1.1649,27.21,2.9015,9125,19332,3.3445,2.0260,7.0657,0.9459,9.0841,3.4155,0.8621,6.0784,,0.6066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jul-2013,0.9194,70.8,5.6410,91.72,0.7023,1027.89,0.6076,1.1586,54.56,28.55,1.1721,27.43,2.9223,9226,19512,3.3765,2.0454,7.1324,0.9585,9.0791,3.4482,0.8709,6.1257,,0.6134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-2013,0.9215,70.9,5.6515,91.60,0.7018,1033.55,0.6101,1.1644,54.65,28.63,1.1716,27.48,2.9428,9256,19571,3.3842,2.0501,7.1485,0.9582,9.0906,3.4561,0.8682,6.0902,,0.6127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jul-2013,0.9179,70.7,5.6350,91.85,0.7008,1033.88,0.6047,1.1622,54.79,28.52,1.1650,27.47,2.9354,9234,19481,3.3710,2.0581,7.1204,0.9571,9.0349,3.4425,0.8664,6.0496,,0.6093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Jul-2013,0.9181,70.7,5.6364,91.86,0.6989,1029.79,0.6029,1.1630,54.88,28.57,1.1607,27.49,2.9365,9271,19485,3.3717,2.0585,7.1224,0.9520,9.0977,3.4432,0.8649,6.0208,,0.6104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jul-2013,0.9223,70.9,5.6597,92.20,0.7012,1032.01,0.6035,1.1652,54.77,28.55,1.1619,27.59,2.9334,9283,19574,3.3871,2.0726,7.1553,0.9549,9.0469,3.4590,0.8671,6.0295,,0.6131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jul-2013,0.9258,71.1,5.6839,92.13,0.7020,1034.16,0.6027,1.1699,55.28,28.65,1.1590,27.71,2.9371,9494,19648,3.4000,2.0804,7.1824,0.9564,9.0651,3.4721,0.8671,6.0040,,0.6135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jul-2013,0.9253,71.1,5.6779,92.39,0.7009,1029.77,0.6027,1.1712,54.99,28.64,1.1611,27.68,2.9448,9489,19638,3.3982,2.0793,7.1783,0.9536,8.9919,3.4702,0.8667,5.9752,,0.6134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Jul-2013,0.9164,70.4,5.6235,91.61,0.6935,1022.84,0.5974,1.1605,53.97,28.47,1.1465,27.45,2.9293,9411,19458,3.3655,2.0593,7.1090,0.9443,8.9447,3.4370,0.8581,5.9594,,0.6064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jul-2013,0.9271,71.0,5.6857,91.56,0.6982,1030.29,0.6023,1.1710,54.62,28.86,1.1457,27.72,2.9723,9512,19667,3.4048,2.0834,7.1919,0.9528,9.0214,3.4771,0.8614,6.0039,,0.6143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Jul-2013,0.9257,70.8,5.6757,90.54,0.6971,1028.22,0.6016,1.1724,54.80,28.88,1.1458,27.72,2.9812,9505,19643,3.3996,2.0873,7.1806,0.9509,9.0672,3.4717,0.8594,5.9831,,0.6110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jul-2013,0.9072,69.6,5.5649,89.17,0.6843,1010.48,0.5915,1.1503,54.22,28.38,1.1349,27.16,2.9271,9324,19214,3.3317,2.0455,7.0365,0.9323,8.9105,3.4022,0.8448,5.8821,,0.5982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Jul-2013,0.9037,69.4,5.5401,88.48,0.6817,1015.13,0.5934,1.1504,55.18,28.34,1.1315,27.08,2.9357,9290,19136,3.3188,2.0446,7.0084,0.9312,8.8920,3.3892,0.8403,5.9234,,0.5966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Aug-2013,0.8969,68.9,5.4950,88.28,0.6757,1007.76,0.5915,1.1412,54.45,28.08,1.1266,26.88,2.9069,9223,18978,3.2939,2.0292,6.9557,0.9234,8.8551,3.3637,0.8325,5.8479,,0.5927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Aug-2013,0.8909,68.7,5.4618,88.76,0.6743,1001.15,0.5893,1.1368,54.14,27.97,1.1292,26.71,2.8994,9161,18869,3.2718,2.0248,6.9102,0.9222,8.9143,3.3412,0.8352,5.8823,,0.5898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Aug-2013,0.8977,69.0,5.4972,88.36,0.6773,1001.47,0.5852,1.1381,55.15,28.20,1.1437,26.89,2.9045,9233,18937,3.2968,2.0402,6.9629,0.9305,8.8257,3.3667,0.8338,5.9047,,0.5928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Aug-2013,0.8957,68.7,5.4828,86.87,0.6731,1001.97,0.5839,1.1357,54.95,28.20,1.1331,26.82,2.9151,9212,18881,3.2895,2.0357,6.9473,0.9304,8.8737,3.3591,0.8286,5.8709,,0.5912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
